STATION_ID;STATION_NAME;HOEHE;GEO_BREITE;GEO_LAENGE;2015-1-1;2015-1-2;2015-1-3;2015-1-4;2015-1-5;2015-1-6;2015-1-7;2015-1-8;2015-1-9;2015-1-10;2015-1-11;2015-1-12;2015-1-13;2015-1-14;2015-1-15;2015-1-16;2015-1-17;2015-1-18;2015-1-19;2015-1-20;2015-1-21;2015-1-22;2015-1-23;2015-1-24;2015-1-25;2015-1-26;2015-1-27;2015-1-28;2015-1-29;2015-1-30;2015-1-31
5715;Wunstorf;57;52.4605;9.4311;3.5;6.6;4;3.6;2.4;2.4;4.1;5.3;7.5;9.7;4.3;7.1;9;4.4;6.8;6.2;2;0.7;0.2;-0.6;-2.2;-0.6;-0.8;-1.1;1.5;3.4;3;4;1.6;0;0.3
867;Lautertal-Oberlauter;345;50.3067;10.968;0.6;0.9;0.6;0.5;0.1;-1;-0.5;2.8;5.8;10.1;2.1;3.7;7.3;4.4;3.9;5.2;2.8;-0.4;0.9;0;-0.5;0.7;-0.1;-1.4;-0.6;0;0.5;1.1;0.4;-0.6;-1
3442;Nauheim, Bad;149;50.3574;8.7506;2.3;2.3;1.4;3;1;-2.1;1.2;4.7;8.2;12.5;4.6;5.6;8.4;5.2;6.4;5.9;3.6;-0.1;0;-0.3;-1.4;0.5;0.5;-1;0.3;1.3;3.5;3.1;1.7;1.3;1.6
6217;Saarbrücken-Burbach;190;49.2406;6.9351;-0.2;1.4;4.2;2.2;-1.2;-1.2;1.8;6.9;9.2;12;5.2;6.3;8.4;5.5;8.4;4.6;3.9;0.4;0.5;0;0.8;1.6;1.3;-0.2;-1.2;1.1;1.1;3.4;2.5;0.9;0.9
2750;Kronach;312;50.2524;11.3208;0.9;1.5;1.2;1.2;0.2;-1.4;-0.5;3.4;6.2;10.4;2.5;4.4;8.1;5.2;3.2;5.4;3.1;0.2;0.7;0.5;0;0.9;-0.4;-0.6;-0.3;0.6;1;1.7;1;-0.4;-1.3
2023;Harburg;502;48.7918;10.7062;-1.3;-1;0.2;0.5;-0.1;-2.5;-1.2;2.8;5.5;11.8;1.9;2.7;5.5;4.6;2.2;2.4;1.8;0.9;-0.3;-0.7;-0.6;-0.7;-1;-1.1;-0.7;-0.3;0.2;0.3;0.6;-0.8;-1.3
1975;Hamburg-Fuhlsbüttel;11;53.6332;9.9881;3.6;6.3;4.5;4;3.8;2.9;4.3;5;6.9;8.6;4.1;7;7.4;3.8;6.1;6;2.5;1.8;0.7;0.1;-1.7;-1;-2.3;-1;1.6;3.4;3.8;3.9;2;0.8;0.2
7403;Leutkirch-Herlazhofen;672;47.7955;10.0324;-9;-0.8;2.8;0.4;-3.4;-3.6;1.1;3.3;5.7;11.4;2.4;2.6;5.4;4.3;2.6;2.6;0.6;-0.8;-6.3;-1.5;-1.7;-1.9;-1.4;-1.2;-1.8;-2.4;-0.6;-0.8;0;-1.4;-0.9
3904;Perl-Nennig;152;49.5356;6.3804;0.3;1.6;3.8;1.8;-2.3;-2.3;1.4;7;9.5;12.2;4.9;6.5;8.9;5.3;8.5;4.9;2.5;-0.1;-0.8;-0.3;0.5;1.3;0.3;-1.5;-1.7;1.5;1.1;4.1;2.9;1;0.9
880;Cottbus;69;51.776;14.3168;3.5;5.1;4.1;3.4;2.3;0.2;1.7;4.2;6.8;9.6;3.6;5.4;10.7;7.1;4.9;7.3;3;-0.4;-0.3;1.5;-0.1;0.1;-0.2;-0.8;0.7;2.1;2.8;3.3;2.5;1.7;0.8
3147;Mallersdorf-Pfaffenberg/Niederbayern;418;48.7726;12.2177;-0.3;-1;0.9;0.8;0.2;-1.2;-1.4;2.5;6.5;11.9;2.9;2.9;3.3;5.4;1.1;1.1;1.6;1.7;1.1;-0.9;-0.3;-0.3;0.4;-0.6;-0.1;0;0.5;0.8;1.1;-0.7;-0.9
4763;Sontra;265;51.0607;9.9266;1.8;2.6;1.8;2.8;0.9;-1.2;1.2;3.9;6.8;10.4;3.2;5;8.2;4.3;6.2;5.6;1.9;-1.5;-2.4;-0.8;-2.8;-0.7;-1.2;-1.1;1.3;1.2;2.2;2.2;1.1;-0.5;-0.5
3231;Meiningen;450;50.5612;10.3771;0.6;0.9;0.5;1.3;0;-2.6;-0.8;2.3;5.8;9.7;1.8;3.5;6.9;3.4;3.1;4;1.4;-2;-0.2;-0.9;-2;-2.5;-1.9;-2.8;0.2;-0.3;1;0.6;-0.5;-1;-1.4
7321;Olbersleben;160;51.1509;11.3319;1.8;3.8;2.8;2.8;1.7;-0.2;1;4;7.3;10.8;3;6.1;9.5;5.1;5.9;6.9;2.5;-0.6;-0.5;0.2;-1.1;-0.4;-0.7;-0.9;-0.4;1.6;2.3;3.1;1.9;1.2;0.4
3234;Garsebach bei Meißen;157;51.1294;13.4327;3.1;4.8;2.9;2.8;2.2;1.7;1.9;4.8;7;10.4;3.3;5.7;10.4;6.6;5.4;7.7;3.2;0.2;-0.8;0.9;-0.3;0.3;-0.4;-0.2;0.9;2.3;2.2;3.2;2.6;1.8;0.4
