STATION_ID;STATION_NAME;HOEHE;GEO_BREITE;GEO_LAENGE;2015-1-1;2015-1-2;2015-1-3;2015-1-4;2015-1-5;2015-1-6;2015-1-7;2015-1-8;2015-1-9;2015-1-10;2015-1-11;2015-1-12;2015-1-13;2015-1-14;2015-1-15;2015-1-16;2015-1-17;2015-1-18;2015-1-19;2015-1-20;2015-1-21;2015-1-22;2015-1-23;2015-1-24;2015-1-25;2015-1-26;2015-1-27;2015-1-28;2015-1-29;2015-1-30;2015-1-31
445;Bernburg/Saale (Nord);84;51.8218;11.7109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;4
1332;Falkenberg,Kr.Rottal-Inn;472;48.4832;12.724;13;12;5;6;9;9;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;10;8;8;7;6
5779;Zinnwald-Georgenfeld;877;50.7314;13.7516;17;14;10;15;26;34;33;33;27;12;2;12;8;0;2;2;2;4;4;4;8;7;7;14;14;16;21;37;40;56;55
6346;Maisach-Galgen;530;48.2072;11.2034;20;16;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;4;8;13;9;8;8
5676;Wolfsburg (Südwest);82;52.3961;10.6898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102;Leuchtturm Alte Weser;32;53.8617;8.1266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2044;Harzgerode;404;51.652;11.1367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;3;3;5;7;5;4;5;12;12
6272;Moorgrund Gräfen-Nitzendorf;283;50.8424;10.2516;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;2;4;2;4;1;1;0;6
6275;Notzingen;325;48.6707;9.4625;14;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;3
1266;Erfde;18;54.2989;9.3161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;3;9;8
3093;Lüchow;17;52.9724;11.1374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;Brake;1;53.3517;8.4969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3098;Lüdenscheid;387;51.2452;7.6425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;12;18
433;Berlin-Tempelhof;48;52.4675;13.4021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;Berlin-Tegel;36;52.5644;13.3088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6
330;Beerfelden;450;49.5617;8.9679;13;9;7;12;11;10;10;9;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;4;8;5;4;18;19
2618;Kleiner Inselsberg;732;50.8458;10.4803;8;7;6;11;10;10;11;17;10;0;0;3;0;0;3;0;0;0;0;3;7;7;6;6;8;9;13;11;16;25;42
4104;Regensburg;365;49.0424;12.1021;8;4;1;9;7;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;12;15
7341;Offenbach-Wetterpark;119;50.09;8.7862;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
5133;Twistetal-Mühlhausen;295;51.3343;8.9132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;7;12
856;Chieming;551;47.8843;12.5404;16;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;4;10;9;11;8;9;12
850;Celle;39;52.5959;10.0296;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
853;Chemnitz;418;50.7913;12.872;9;4;0;2;3;3;2;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;2;3;3;8;8;4;4;7
3513;Neuhaus am Rennweg;845;50.5002;11.1344;17;15;15;20;20;20;19;19;15;8;0;7;8;5;9;11;4;4;4;5;9;9;11;11;14;21;26;26;31;60;61
5705;Würzburg;268;49.7703;9.9577;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
7412;Neuhütten/Spessart;340;50.0083;9.4239;;;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;5
7410;Neu-Ulrichstein;350;50.7519;9.0226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;2;5
7419;Langenwetzendorf-Göttendorf;390;50.661;12.0757;8;4;2;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;2;3;4;7;8;6;4;5;7
2680;Königshofen, Bad;288;50.2841;10.4456;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3897;Pelzerhaken;1;54.0893;10.8773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
91;Alsfeld-Eifa;300;50.7446;9.345;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;2;0;0;2;9
4174;Rheine-Bentlage;40;52.2887;7.3866;;;;;0;0;0;0;0;;;;0;0;;0;;;0;0;;;;;;0;0;0;0;4;
4175;Rheinfelden;287;47.5627;7.7936;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1993;Hameln;68;52.0848;9.3896;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3204;Martinroda;427;50.7334;10.8815;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;4;8;5;4;4;14;15
5797;Lichtentanne;353;50.688;12.4328;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;1;0;0;0;0;0
5792;Zugspitze;2964;47.4209;10.9847;210;200;207;230;215;210;210;210;210;220;220;235;235;230;235;235;240;255;255;255;250;250;250;250;255;275;285;330;340;340;345
